URL,City,Check In,Check Out,Features,Price Per Night,Cleaning Fee,Airbnb Service Fee
https://www.airbnb.com/rooms/1140032955371963022?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615131_P34KrGz66P5oOMgk&previous_page_section_name=1000&federated_search_id=216715bb-ff7e-4d3f-a524-4acfe161fda3,"Austin, TX",2024-11-01,2024-11-02,"Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Washer; Free dryer – In building; Hangers; Bed linens; Room-darkening shades; Drying rack for clothing; Clothing storage; TV; Exercise equipment; Books and reading material; Air conditioning; Ceiling fan; Heating - split type ductless system; Exterior security cameras on property; Smoke alarm; Wifi; Dedicated workspace; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Hot water kettle; Wine glasses; Kitchenette; Coffee; Private entrance; Patio or balcony; Backyard; Free street parking; Single level home; Pets allowed; Luggage dropoff allowed; Long term stays allowed; Housekeeping - available at extra cost; Unavailable: Kitchen
Kitchen; Unavailable: Essentials
Essentials; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",104.0,,15.0
https://www.airbnb.com/rooms/631035761593321688?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1603829018&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615131_P3x9EzOAoIpkaUD9&previous_page_section_name=1000&federated_search_id=216715bb-ff7e-4d3f-a524-4acfe161fda3,"Austin, TX",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Dove body soap; Hot water; Shower gel; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Drying rack for clothing; Clothing storage: closet; HDTV with Netflix, Amazon Prime Video, Hulu, Fire TV; Books and reading material; Pack ’n play/Travel crib; Baby bath; Board games; Baby safety gates; Central air conditioning; Ceiling fan; Portable fans; Central heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; First aid kit; Wifi; Dedicated workspace; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Mini fridge; Coffee maker: drip coffee maker, Keurig coffee machine; Kitchenette; Coffee; Laundromat nearby; Shared patio or balcony; Private backyard – Fully fenced; Free driveway parking on premises – 1 space; Free street parking; Private living room; Single level home; Pets allowed; Self check-in; Keypad; Cleaning available during stay; Unavailable: Kitchen
Kitchen; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",45.0,20.0,9.0
https://www.airbnb.com/rooms/558083486380389173?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615131_P3zIRtLVN52ki52S&previous_page_section_name=1000&federated_search_id=216715bb-ff7e-4d3f-a524-4acfe161fda3,"Austin, TX",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Cleaning products; Hot water; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage: walk-in closet, closet, and dresser; Ethernet connection; TV; Crib; Central air conditioning; Ceiling fan; Central heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Coffee maker: Keurig coffee machine; Toaster; Baking sheet; Blender; Dining table; Coffee; Free parking on premises; Free street parking; Elevator; Single level home; Self check-in; Smart lock; Cleaning available during stay",180.0,20.0,28.0
https://www.airbnb.com/rooms/1219087378214426825?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615131_P3-2vp8lJr95R3gU&previous_page_section_name=1000&federated_search_id=216715bb-ff7e-4d3f-a524-4acfe161fda3,"Austin, TX",2024-11-01,2024-11-02,"Hot water; Books and reading material; Air conditioning; Heating; Exterior security cameras on property; Smoke alarm; Wifi; Dedicated workspace; Kitchen; Microwave; Cooking basics; Dishes and silverware; Mini fridge; Coffee maker; Coffee; Free parking on premises; Pets allowed; Unavailable: TV
TV; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",77.0,35.0,16.0
https://www.airbnb.com/rooms/595739705811731886?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615131_P3a-_n6mLQpkeWQa&previous_page_section_name=1000&federated_search_id=216715bb-ff7e-4d3f-a524-4acfe161fda3,"Austin, TX",2024-11-01,2024-11-02,Bathtub; Hair dryer; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Washer; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage; Ethernet connection; TV; Air conditioning; Ceiling fan; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Coffee maker; Wine glasses; Toaster; Baking sheet; Blender; Dining table; Coffee; Private entrance; Private patio or balcony; Outdoor furniture; Free parking on premises; Free street parking; Shared pool; Long term stays allowed; Self check-in; Keypad,100.0,77.0,
https://www.airbnb.com/rooms/1169905749088376191?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615131_P3kdeIlptqa0tMp8&previous_page_section_name=1000&federated_search_id=216715bb-ff7e-4d3f-a524-4acfe161fda3,"Austin, TX",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Washer; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage; HDTV; Exercise equipment; Air conditioning; Ceiling fan; Central heating; Smoke alarm; Fire extinguisher; First aid kit; Fast wifi – 310 Mbps; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Coffee maker: Keurig coffee machine; Wine glasses; Toaster; Blender; Dining table; Coffee; Private patio or balcony; Fire pit; Outdoor dining area; BBQ grill; Free parking on premises; Pool; Elevator; EV charger; Shared gym nearby; Paid parking lot off premises; Paid parking on premises; Self check-in; Keypad; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",95.0,75.0,24.0
https://www.airbnb.com/rooms/53436285?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615131_P3riMWikGTZG50Qa&previous_page_section_name=1000&federated_search_id=216715bb-ff7e-4d3f-a524-4acfe161fda3,"Austin, TX",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Washer; Essentials; Bed linens; Books and reading material; Air conditioning; Ceiling fan; Heating - split type ductless system; Exterior security cameras on property; Smoke alarm; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Cooking basics; Dishes and silverware; Stove; Hot water kettle; Toaster; Blender; Shared backyard – Fully fenced; Fire pit; Free parking on premises; Self check-in; Keypad; Unavailable: TV
TV; Unavailable: Dryer
Dryer; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",85.0,65.0,21.0
https://www.airbnb.com/rooms/1255963494006452978?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=2002327850&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615131_P3Guv4nyC1fhvb8k&previous_page_section_name=1000&federated_search_id=216715bb-ff7e-4d3f-a524-4acfe161fda3,"Austin, TX",2024-11-01,2024-11-02,Hair dryer; Hot water; Washer; Free dryer – In building; Essentials; TV; Air conditioning; Central heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Wifi; Kitchen; Private patio or balcony; BBQ grill; Free parking on premises; Pool; Hot tub,100.0,,14.0
https://www.airbnb.com/rooms/1232479231858933741?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615131_P3GNsTT8fvhYQb4r&previous_page_section_name=1000&federated_search_id=216715bb-ff7e-4d3f-a524-4acfe161fda3,"Austin, TX",2024-11-01,2024-11-02,"Garden view; City skyline view; Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Drying rack for clothing; Clothing storage: closet; TV; Sound system; Books and reading material; Air conditioning; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Pocket wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Gas stove; Stainless steel double oven; Hot water kettle; Coffee maker: french press; Wine glasses; Toaster; Baking sheet; Barbecue utensils; Dining table; Coffee; Private entrance; Outdoor dining area; Free parking on premises; Pets allowed; Self check-in; Lockbox; Unavailable: Heating
Heating",111.0,100.0,30.0
https://www.airbnb.com/rooms/1261689728404656002?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=2007057810&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615131_P3yXrGX89dVTGRLV&previous_page_section_name=1000&federated_search_id=216715bb-ff7e-4d3f-a524-4acfe161fda3,"Austin, TX",2024-11-01,2024-11-02,"Washer; TV; Pool table; Air conditioning; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Outdoor dining area; Free parking on premises; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials; Unavailable: Heating
Heating; Unavailable: Hot water
Hot water",32.0,,5.0
https://www.airbnb.com/rooms/1263394199978190313?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615131_P3BsAeeLgBtqenq0&previous_page_section_name=1000&federated_search_id=216715bb-ff7e-4d3f-a524-4acfe161fda3,"Austin, TX",2024-11-01,2024-11-02,"Washer; TV; Air conditioning; Smoke alarm; Carbon monoxide alarm; First aid kit; Wifi; Dedicated workspace; Kitchen; Outdoor dining area; BBQ grill; Free parking on premises; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials; Unavailable: Heating
Heating; Unavailable: Hot water
Hot water",152.0,,21.0
https://www.airbnb.com/rooms/35770227?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615137_P3OG3RQ3TSlDnMw9&previous_page_section_name=1000&federated_search_id=705cd9d3-5b27-4adb-80ae-a1909d706a1b,"Austin, TX",2024-11-01,2024-11-02,"City skyline view; Golf course view; Park view; River view; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Free washer – In building; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Drying rack for clothing; Mosquito net; Clothing storage: closet and dresser; Ethernet connection; 42 inch HDTV with Amazon Prime Video, Netflix; Bose Bluetooth sound system; Central air conditioning; Indoor fireplace; Ceiling fan; Portable fans; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Pocket wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Mini fridge; Freezer; Stainless steel gas stove; Oven; Hot water kettle; Coffee maker; Wine glasses; Toaster; Baking sheet; Blender; Barbecue utensils; Dining table; Coffee; Private entrance; Laundromat nearby; Private patio or balcony; Private backyard – Fully fenced; Fire pit; Outdoor furniture; Outdoor dining area; BBQ grill: gas; Bikes; Kayak; Free parking on premises; Free street parking; EV charger; Luggage dropoff allowed; Self check-in; Keypad; Unavailable: Exterior security cameras on property
Exterior security cameras on property",130.0,75.0,29.0
https://www.airbnb.com/rooms/48071617?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615137_P33ovz2ULhS-LYL_&previous_page_section_name=1000&federated_search_id=705cd9d3-5b27-4adb-80ae-a1909d706a1b,"Austin, TX",2024-11-01,2024-11-02,Bathtub; Hair dryer; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Washer; Dryer; Essentials; Hangers; Bed linens; Iron; Clothing storage; TV; Air conditioning; Ceiling fan; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Coffee maker; Dining table; Private entrance; Free parking garage on premises; Free street parking; Pool; Elevator; Gym; Single level home; Long term stays allowed,89.0,50.0,20.0
https://www.airbnb.com/rooms/37131936?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615137_P3EW0uz4yfNLYgm-&previous_page_section_name=1000&federated_search_id=705cd9d3-5b27-4adb-80ae-a1909d706a1b,"Austin, TX",2024-11-01,2024-11-02,"Hair dryer; Shampoo; Body soap; Hot water; Washer; Dryer; Essentials; Bed linens; Iron; TV; Air conditioning; Heating; Fire extinguisher; First aid kit; Wifi; Kitchen; Refrigerator; Cooking basics; Private entrance; Outdoor dining area; BBQ grill; Free parking on premises; Pets allowed; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Smoke alarm
Smoke alarm; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",135.0,80.0,30.0
https://www.airbnb.com/rooms/53610835?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615137_P3o6uYlXM1tBxs6c&previous_page_section_name=1000&federated_search_id=705cd9d3-5b27-4adb-80ae-a1909d706a1b,"Austin, TX",2024-11-01,2024-11-02,"Hot water; Essentials; Bed linens; Room-darkening shades; Clothing storage: closet; TV; Air conditioning; Portable fans; Central heating; Wifi; Kitchen; Refrigerator; Microwave; Dishes and silverware; Freezer; Hot water kettle; Coffee maker; Wine glasses; Dining table; Private entrance; Free parking on premises; Luggage dropoff allowed; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer; Unavailable: Smoke alarm
Smoke alarm; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",98.0,25.0,17.0
https://www.airbnb.com/rooms/842832610180856120?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1602852799&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615137_P3Xx_abypUoespat&previous_page_section_name=1000&federated_search_id=705cd9d3-5b27-4adb-80ae-a1909d706a1b,"Austin, TX",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage: closet; Ethernet connection; Books and reading material; Central air conditioning; AC - split type ductless system; Ceiling fan; Central heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Fast wifi – 509 Mbps; Dedicated workspace; Kitchen; GE / Haeir refrigerator; Microwave; Cooking basics; Dishes and silverware; Mini fridge; Freezer; Dishwasher; GE stainless steel gas stove; Stainless steel oven; Hot water kettle; Coffee maker: french press; Wine glasses; Toaster; Baking sheet; Blender; Dining table; Coffee; Private entrance; Laundromat nearby; Private patio or balcony; Shared backyard – Not fully fenced; Free parking on premises; Free street parking; Single level home; Luggage dropoff allowed; Long term stays allowed; Self check-in; Smart lock; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: TV
TV",70.0,19.0,13.0
